 * g:\23_hathakon_2022\esim_workshpace2024\counter_jk_3nov\counter_jk_3nov.cir
 Transient Analysis  Fri Nov 08 10:29:59  2024
--------------------------------------------------------------------------------
Index   time            a5#branch_1_0   a6#branch_1_0   a7#branch_1_0   
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	-5.00000e-03	0.000000e+00	
1	1.000000e-05	0.000000e+00	-5.00000e-03	0.000000e+00	
2	2.000000e-05	0.000000e+00	-5.00000e-03	0.000000e+00	
3	4.000000e-05	0.000000e+00	-5.00000e-03	0.000000e+00	
4	8.000000e-05	0.000000e+00	-5.00000e-03	0.000000e+00	
5	1.600000e-04	0.000000e+00	-5.00000e-03	0.000000e+00	
6	3.200000e-04	0.000000e+00	-5.00000e-03	0.000000e+00	
7	6.400000e-04	0.000000e+00	-5.00000e-03	0.000000e+00	
8	6.400030e-04	0.000000e+00	-5.00000e-03	0.000000e+00	
9	6.400031e-04	-5.00000e-04	-4.50000e-03	0.000000e+00	
10	6.400033e-04	-1.50000e-03	-3.50000e-03	0.000000e+00	
11	6.400037e-04	-3.50000e-03	-1.50000e-03	0.000000e+00	
12	6.400040e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
13	6.400041e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
14	6.400042e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
15	6.400046e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
16	6.400050e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
17	6.400051e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
18	6.400052e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
19	6.400054e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
20	6.400060e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
21	6.400070e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
22	6.400090e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
23	6.400131e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
24	6.400213e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
25	6.400377e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
26	6.400705e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
27	6.401360e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
28	6.402671e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
29	6.405292e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
30	6.410535e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
31	6.421021e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
32	6.441992e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
33	6.483935e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
34	6.567822e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
35	6.735594e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
36	7.071138e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
37	7.742227e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
38	9.084404e-04	-5.00000e-03	0.000000e+00	0.000000e+00	
39	1.000000e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
40	1.026844e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
41	1.080531e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
42	1.187905e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
43	1.402653e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
44	1.832150e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
45	2.691143e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
46	3.691143e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
47	4.691143e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
48	5.691143e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
49	6.691143e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
50	7.691143e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
51	8.691143e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
52	9.691143e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
53	1.069114e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
54	1.169114e-02	-5.00000e-03	0.000000e+00	0.000000e+00	

Index   time            a5#branch_1_0   a6#branch_1_0   a7#branch_1_0   
--------------------------------------------------------------------------------
55	1.269114e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
56	1.369114e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
57	1.469114e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
58	1.569114e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
59	1.669114e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
60	1.769114e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
61	1.869114e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
62	1.969114e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
63	2.069114e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
64	2.100000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
65	2.110000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
66	2.130000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
67	2.170000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
68	2.200000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
69	2.208000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
70	2.224000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
71	2.256000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
72	2.320000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
73	2.420000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
74	2.520000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
75	2.620000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
76	2.720000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
77	2.820000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
78	2.920000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
79	3.020000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
80	3.120000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
81	3.220000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
82	3.320000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
83	3.420000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
84	3.520000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
85	3.620000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
86	3.720000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
87	3.820000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
88	3.920000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
89	4.000000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
90	4.010000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
91	4.030000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
92	4.070000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
93	4.070000e-02	-5.00000e-03	0.000000e+00	0.000000e+00	
94	4.070000e-02	-4.50000e-03	-5.00000e-04	0.000000e+00	
95	4.070000e-02	-3.50000e-03	-1.50000e-03	0.000000e+00	
96	4.070000e-02	-1.50000e-03	-3.50000e-03	0.000000e+00	
97	4.070000e-02	-2.63179e-12	-5.00000e-03	0.000000e+00	
98	4.070000e-02	0.000000e+00	-5.00000e-03	0.000000e+00	
99	4.070000e-02	0.000000e+00	-5.00000e-03	0.000000e+00	
100	4.070000e-02	0.000000e+00	-5.00000e-03	0.000000e+00	
101	4.070001e-02	0.000000e+00	-5.00000e-03	0.000000e+00	
102	4.070001e-02	0.000000e+00	-5.00000e-03	-3.20000e-04	
103	4.070001e-02	0.000000e+00	-5.00000e-03	-9.60000e-04	
104	4.070001e-02	0.000000e+00	-5.00000e-03	-2.24000e-03	
105	4.070001e-02	0.000000e+00	-5.00000e-03	-4.80000e-03	
106	4.070001e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
107	4.070001e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
108	4.070001e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
109	4.070001e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
110	4.070001e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
111	4.070001e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
112	4.070001e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	

Index   time            a5#branch_1_0   a6#branch_1_0   a7#branch_1_0   
--------------------------------------------------------------------------------
113	4.070001e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
114	4.070001e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
115	4.070001e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
116	4.070001e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
117	4.070002e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
118	4.070002e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
119	4.070004e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
120	4.070007e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
121	4.070014e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
122	4.070027e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
123	4.070053e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
124	4.070106e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
125	4.070210e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
126	4.070420e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
127	4.070840e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
128	4.071678e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
129	4.073356e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
130	4.076712e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
131	4.083422e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
132	4.096844e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
133	4.100000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
134	4.102684e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
135	4.108053e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
136	4.118790e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
137	4.140265e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
138	4.183215e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
139	4.269114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
140	4.369114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
141	4.469114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
142	4.569114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
143	4.669114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
144	4.769114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
145	4.869114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
146	4.969114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
147	5.069114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
148	5.169114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
149	5.269114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
150	5.369114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
151	5.469114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
152	5.569114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
153	5.669114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
154	5.769114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
155	5.869114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
156	5.969114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
157	6.069114e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
158	6.100000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
159	6.110000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
160	6.130000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
161	6.170000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
162	6.200000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
163	6.208000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
164	6.224000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
165	6.256000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
166	6.320000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
167	6.420000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
168	6.520000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
169	6.620000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
170	6.720000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	

Index   time            a5#branch_1_0   a6#branch_1_0   a7#branch_1_0   
--------------------------------------------------------------------------------
171	6.820000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
172	6.920000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
173	7.020000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
174	7.120000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
175	7.220000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
176	7.320000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
177	7.420000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
178	7.520000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
179	7.620000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
180	7.720000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
181	7.820000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
182	7.920000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
183	8.000000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
184	8.010000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
185	8.030000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
186	8.070000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
187	8.070000e-02	0.000000e+00	-5.00000e-03	-5.00000e-03	
188	8.070000e-02	-5.00000e-04	-4.50000e-03	-5.00000e-03	
189	8.070000e-02	-1.50000e-03	-3.50000e-03	-5.00000e-03	
190	8.070000e-02	-3.50000e-03	-1.50000e-03	-5.00000e-03	
191	8.070000e-02	-5.00000e-03	-2.63179e-12	-5.00000e-03	
192	8.070000e-02	-5.00000e-03	0.000000e+00	-5.00000e-03	
193	8.070000e-02	-5.00000e-03	0.000000e+00	-5.00000e-03	
194	8.070000e-02	-5.00000e-03	0.000000e+00	-5.00000e-03	
195	8.070001e-02	-5.00000e-03	0.000000e+00	-5.00000e-03	
196	8.070001e-02	-5.00000e-03	0.000000e+00	-5.00000e-03	
197	8.070001e-02	-5.00000e-03	0.000000e+00	-5.00000e-03	
198	8.070001e-02	-5.00000e-03	0.000000e+00	-5.00000e-03	
199	8.070001e-02	-5.00000e-03	0.000000e+00	-5.00000e-03	
200	8.070001e-02	-5.00000e-03	0.000000e+00	-5.00000e-03	
201	8.070001e-02	-5.00000e-03	0.000000e+00	-5.00000e-03	
